num_malicious,attack_fn,dataset_name,round,auc,accuracy,loss
5,<function gaussian_attack at 0x195344280>,mnist,0,0.5070218192350405,0.113,721.3718845844269
5,<function gaussian_attack at 0x195344280>,mnist,1,0.9207499730736263,0.8563,419.42897564172745
5,<function gaussian_attack at 0x195344280>,mnist,2,0.9254728509958701,0.8651,310.4775256514549
5,<function gaussian_attack at 0x195344280>,mnist,3,0.9542292359682035,0.918,245.77796539664268
5,<function gaussian_attack at 0x195344280>,mnist,4,0.947095488797166,0.9065,216.5837307870388
5,<function gaussian_attack at 0x195344280>,mnist,5,0.9696244881908529,0.9458,174.4824537038803
5,<function gaussian_attack at 0x195344280>,mnist,6,0.9538161718916587,0.9174,142.379956305027
5,<function gaussian_attack at 0x195344280>,mnist,7,0.9515088718757948,0.913,118.71316440403461
5,<function gaussian_attack at 0x195344280>,mnist,8,0.9617211427675094,0.9321,100.90892142802477
5,<function gaussian_attack at 0x195344280>,mnist,9,0.9663971867155461,0.9404,106.33802337944508
5,<function gaussian_attack at 0x195344280>,mnist,10,0.9660120714334152,0.9389,93.38219479843974
5,<function gaussian_attack at 0x195344280>,mnist,11,0.9666668396730571,0.9409,92.03129817172885
5,<function gaussian_attack at 0x195344280>,mnist,12,0.9588810152034523,0.9261,81.64866766519845
5,<function gaussian_attack at 0x195344280>,mnist,13,0.9576702974134375,0.9249,83.32907763123512
5,<function gaussian_attack at 0x195344280>,mnist,14,0.9700775771603363,0.9472,66.35504517145455
5,<function gaussian_attack at 0x195344280>,mnist,15,0.9629645515848514,0.9348,72.11216841265559
5,<function gaussian_attack at 0x195344280>,mnist,16,0.9716719315803649,0.9497,53.28427786240354
5,<function gaussian_attack at 0x195344280>,mnist,17,0.9710002173076429,0.9487,55.80697215907276
5,<function gaussian_attack at 0x195344280>,mnist,18,0.9633268816960507,0.9347,73.05114707350731
5,<function gaussian_attack at 0x195344280>,mnist,19,0.9691086880043344,0.9456,62.090863313525915
5,<function gaussian_attack at 0x195344280>,mnist,20,0.9669792229763725,0.9409,63.275426846928895
5,<function gaussian_attack at 0x195344280>,mnist,21,0.9675481999441683,0.9422,59.41802007891238
5,<function gaussian_attack at 0x195344280>,mnist,22,0.9612357779275795,0.9309,69.59902356285602
5,<function gaussian_attack at 0x195344280>,mnist,23,0.9725546030271364,0.951,52.47058988455683
5,<function gaussian_attack at 0x195344280>,mnist,24,0.9617209815623748,0.9323,67.73008054727688
5,<function gaussian_attack at 0x195344280>,mnist,25,0.9657242245249836,0.9394,60.44574002362788
5,<function gaussian_attack at 0x195344280>,mnist,26,0.9715156691123947,0.9494,51.83215822791681
5,<function gaussian_attack at 0x195344280>,mnist,27,0.9680739211312457,0.943,57.723631797358394
5,<function gaussian_attack at 0x195344280>,mnist,28,0.9596382301715227,0.929,68.63815962697845
5,<function gaussian_attack at 0x195344280>,mnist,29,0.9636650914425807,0.9361,62.62096303841099
5,<function gaussian_attack at 0x195344280>,mnist,30,0.9581768458433124,0.9271,74.87103406019742
5,<function gaussian_attack at 0x195344280>,mnist,31,0.9707704460755823,0.9484,52.36808444320923
5,<function gaussian_attack at 0x195344280>,mnist,32,0.9732238796920984,0.9527,48.87726654470316
5,<function gaussian_attack at 0x195344280>,mnist,33,0.9667935781356517,0.9413,62.263473185521434
5,<function gaussian_attack at 0x195344280>,mnist,34,0.962857096716706,0.9338,77.06331673567183
5,<function gaussian_attack at 0x195344280>,mnist,35,0.9625069961191418,0.9331,73.47508061182452
5,<function gaussian_attack at 0x195344280>,mnist,36,0.9631936816153257,0.9341,82.37017957346688
5,<function gaussian_attack at 0x195344280>,mnist,37,0.9536616833755762,0.9173,119.28305549365905
5,<function gaussian_attack at 0x195344280>,mnist,38,0.958813626920597,0.9274,96.49293312125155
5,<function gaussian_attack at 0x195344280>,mnist,39,0.9602966175753535,0.9299,94.84015183601878
5,<function gaussian_attack at 0x195344280>,mnist,40,0.9599859094364109,0.9286,109.37486132848608
5,<function gaussian_attack at 0x195344280>,mnist,41,0.9483289305857495,0.9079,165.60618487881948
5,<function gaussian_attack at 0x195344280>,mnist,42,0.9600471014712335,0.9282,126.83396835910901
5,<function gaussian_attack at 0x195344280>,mnist,43,0.9574121625247644,0.9233,150.07171178109184
5,<function gaussian_attack at 0x195344280>,mnist,44,0.9557740371864654,0.9208,166.48065571322905
5,<function gaussian_attack at 0x195344280>,mnist,45,0.9651389768310334,0.938,112.30951180853418
5,<function gaussian_attack at 0x195344280>,mnist,46,0.9594141194868959,0.9284,138.630640909495
5,<function gaussian_attack at 0x195344280>,mnist,47,0.9624879061355003,0.933,137.6268114775423
5,<function gaussian_attack at 0x195344280>,mnist,48,0.9621396450183566,0.9323,154.279819162655
5,<function gaussian_attack at 0x195344280>,mnist,49,0.9666320032626533,0.9412,123.85626727965591
5,<function gaussian_attack at 0x195344280>,mnist,50,0.9611933510541041,0.9313,169.38218989852763
6,<function gaussian_attack at 0x195344280>,mnist,0,0.51147931078988,0.121,720.2683370113373
6,<function gaussian_attack at 0x195344280>,mnist,1,0.9127281147721373,0.8435,433.1683474779129
6,<function gaussian_attack at 0x195344280>,mnist,2,0.915058205515981,0.8457,295.8323104977608
6,<function gaussian_attack at 0x195344280>,mnist,3,0.9383784384670946,0.8903,258.3888417482376
6,<function gaussian_attack at 0x195344280>,mnist,4,0.9375796825030026,0.885,201.3762277662754
6,<function gaussian_attack at 0x195344280>,mnist,5,0.9487390550764185,0.9078,160.04422894120216
6,<function gaussian_attack at 0x195344280>,mnist,6,0.9498821048021849,0.911,133.71155589818954
6,<function gaussian_attack at 0x195344280>,mnist,7,0.9580298339227683,0.9253,117.46425477415323
