encryption_enabled,loss,accuracy,timestamp
True,2.0937577821314335,0.232,2025-08-22 13:27:18
True,2.077432297170162,0.247,2025-08-22 13:27:18
True,2.071386031806469,0.249,2025-08-22 13:27:25
True,2.068928297609091,0.19,2025-08-22 13:27:26
True,1.8959601260721684,0.28,2025-08-22 13:27:26
True,1.9568106830120087,0.255,2025-08-22 13:27:26
True,2.037559762597084,0.211,2025-08-22 13:27:26
True,1.9875224493443966,0.252,2025-08-22 13:27:26
True,2.0210395865142345,0.242,2025-08-22 13:27:27
True,2.139925390481949,0.206,2025-08-22 13:27:27
True,2.0131006725132465,0.243,2025-08-22 13:27:27
True,2.0476575903594494,0.217,2025-08-22 13:27:27
True,2.0680052116513252,0.246,2025-08-22 13:27:28
True,2.08132279291749,0.238,2025-08-22 13:27:28
True,2.04512108117342,0.253,2025-08-22 13:27:28
True,2.0631140656769276,0.221,2025-08-22 13:27:28
True,2.0686169005930424,0.233,2025-08-22 13:27:28
True,1.9968181475996971,0.232,2025-08-22 13:27:35
True,2.087237663567066,0.232,2025-08-22 13:27:35
True,1.885054174810648,0.289,2025-08-22 13:27:35
True,2.085780531167984,0.23,2025-08-22 13:27:35
True,2.006084591150284,0.244,2025-08-22 13:27:36
True,2.045584987848997,0.264,2025-08-22 13:27:36
True,1.9442980475723743,0.314,2025-08-22 13:27:36
True,2.025451622903347,0.194,2025-08-22 13:27:36
True,1.91243277490139,0.258,2025-08-22 13:27:36
True,1.974387802183628,0.254,2025-08-22 13:27:36
True,1.9944002479314804,0.286,2025-08-22 13:27:37
True,2.0198607370257378,0.29,2025-08-22 13:27:37
True,2.028212260454893,0.267,2025-08-22 13:27:37
True,2.0223136730492115,0.27,2025-08-22 13:27:37
True,2.021029058843851,0.254,2025-08-22 13:27:37
True,1.9657979160547256,0.281,2025-08-22 13:27:44
True,2.0183900855481625,0.233,2025-08-22 13:27:45
True,1.9276384860277176,0.275,2025-08-22 13:27:45
True,1.9699732176959515,0.266,2025-08-22 13:27:45
True,1.948936838656664,0.303,2025-08-22 13:27:45
True,1.9721822254359722,0.267,2025-08-22 13:27:46
True,1.999493706971407,0.26,2025-08-22 13:27:46
True,1.9750476032495499,0.282,2025-08-22 13:27:46
True,1.9478539004921913,0.271,2025-08-22 13:27:46
True,2.040237296372652,0.253,2025-08-22 13:27:46
True,1.9648777283728123,0.274,2025-08-22 13:27:47
True,1.940946239978075,0.262,2025-08-22 13:27:47
True,1.9418902546167374,0.293,2025-08-22 13:27:47
True,1.946526002138853,0.283,2025-08-22 13:27:47
True,1.9511873573064804,0.28,2025-08-22 13:27:47
True,1.9084987603127956,0.298,2025-08-22 13:27:54
True,2.001692231744528,0.266,2025-08-22 13:27:55
True,2.073610842227936,0.274,2025-08-22 13:27:55
True,1.981169205158949,0.302,2025-08-22 13:27:55
True,1.8508701100945473,0.275,2025-08-22 13:27:55
True,1.903376393020153,0.25,2025-08-22 13:27:55
True,2.0358463898301125,0.22,2025-08-22 13:27:56
True,1.8805120512843132,0.292,2025-08-22 13:27:56
True,1.9128638990223408,0.295,2025-08-22 13:27:56
True,2.2642755284905434,0.177,2025-08-22 13:27:56
True,1.9927820973098278,0.299,2025-08-22 13:27:57
True,1.980470698326826,0.3,2025-08-22 13:27:57
True,1.969591274857521,0.31,2025-08-22 13:27:57
True,1.9597816988825798,0.282,2025-08-22 13:27:57
True,1.9750798754394054,0.302,2025-08-22 13:27:58
True,2.0546980053186417,0.251,2025-08-22 13:28:07
True,1.9185503609478474,0.275,2025-08-22 13:28:08
True,2.0000104941427708,0.282,2025-08-22 13:28:08
True,2.0264445170760155,0.241,2025-08-22 13:28:08
True,2.013382375240326,0.252,2025-08-22 13:28:08
True,1.8627366721630096,0.291,2025-08-22 13:28:08
True,2.1147916987538338,0.214,2025-08-22 13:28:09
True,2.079959388822317,0.228,2025-08-22 13:28:09
True,1.896776344627142,0.292,2025-08-22 13:28:09
True,2.007579665631056,0.235,2025-08-22 13:28:09
True,1.958459910005331,0.307,2025-08-22 13:28:10
True,1.9596368037164211,0.285,2025-08-22 13:28:10
True,1.9359499216079712,0.294,2025-08-22 13:28:10
True,1.93701546266675,0.32,2025-08-22 13:28:10
True,1.951946184039116,0.305,2025-08-22 13:28:10
True,2.1001452431082726,0.152,2025-08-22 13:29:51
True,2.1448184363543987,0.167,2025-08-22 13:29:56
True,2.3155557960271835,0.095,2025-08-22 13:29:56
True,2.3013299480080605,0.166,2025-08-22 13:29:57
True,2.1245764195919037,0.177,2025-08-22 13:29:57
True,2.122051939368248,0.168,2025-08-22 13:29:57
True,2.104275155812502,0.178,2025-08-22 13:29:57
True,2.1492455899715424,0.196,2025-08-22 13:29:58
True,2.1142008639872074,0.161,2025-08-22 13:29:58
True,2.16160437092185,0.136,2025-08-22 13:29:58
True,2.3588314279913902,0.1,2025-08-22 13:29:59
True,2.356628030538559,0.111,2025-08-22 13:29:59
True,2.3647205382585526,0.103,2025-08-22 13:29:59
True,2.3708556219935417,0.09,2025-08-22 13:29:59
True,2.365973949432373,0.109,2025-08-22 13:29:59
True,2.0975589901208878,0.17,2025-08-22 13:30:08
True,2.046169549226761,0.21,2025-08-22 13:30:09
True,2.0206024646759033,0.173,2025-08-22 13:30:09
True,2.1327074393630028,0.144,2025-08-22 13:30:09
True,2.13200980424881,0.176,2025-08-22 13:30:09
True,2.0124187879264355,0.216,2025-08-22 13:30:09
True,2.098754107952118,0.148,2025-08-22 13:30:09
True,2.2082907408475876,0.152,2025-08-22 13:30:09
True,2.102822322398424,0.18,2025-08-22 13:30:09
True,2.1537944450974464,0.164,2025-08-22 13:30:10
True,2.1944655627012253,0.142,2025-08-22 13:30:11
True,2.214024342596531,0.14,2025-08-22 13:30:11
True,2.2328103482723236,0.14,2025-08-22 13:30:11
True,2.226350352168083,0.15,2025-08-22 13:30:11
True,2.2093407809734344,0.157,2025-08-22 13:30:11
True,2.127534970641136,0.186,2025-08-22 13:30:21
True,2.363267570734024,0.175,2025-08-22 13:30:21
True,2.021035861223936,0.181,2025-08-22 13:30:21
True,1.9515780918300152,0.265,2025-08-22 13:30:22
True,2.112976089119911,0.178,2025-08-22 13:30:22
True,2.008548304438591,0.178,2025-08-22 13:30:22
True,2.096247136592865,0.18,2025-08-22 13:30:22
True,2.040085945278406,0.209,2025-08-22 13:30:22
True,2.0915865898132324,0.221,2025-08-22 13:30:22
True,2.0019796155393124,0.223,2025-08-22 13:30:23
True,2.271763864904642,0.155,2025-08-22 13:30:23
True,2.274730123579502,0.161,2025-08-22 13:30:24
True,2.3045857548713684,0.142,2025-08-22 13:30:24
True,2.264534004032612,0.134,2025-08-22 13:30:24
True,2.2891417518258095,0.148,2025-08-22 13:30:24
True,1.9758320599794388,0.217,2025-08-22 13:30:32
True,2.0688496083021164,0.235,2025-08-22 13:30:32
True,2.000511974096298,0.221,2025-08-22 13:30:32
True,2.06139163300395,0.201,2025-08-22 13:30:32
True,1.981422070413828,0.221,2025-08-22 13:30:32
True,2.0456658117473125,0.239,2025-08-22 13:30:32
True,2.0499004274606705,0.191,2025-08-22 13:30:32
True,2.1313439533114433,0.214,2025-08-22 13:30:32
True,2.021106943488121,0.189,2025-08-22 13:30:33
True,2.045320127159357,0.226,2025-08-22 13:30:33
True,2.1410907953977585,0.183,2025-08-22 13:30:33
True,2.1552275121212006,0.182,2025-08-22 13:30:33
True,2.1253793761134148,0.213,2025-08-22 13:30:34
True,2.1235055662691593,0.199,2025-08-22 13:30:34
True,2.1317429915070534,0.193,2025-08-22 13:30:34
True,2.0172658935189247,0.261,2025-08-22 13:30:40
True,1.984610091894865,0.236,2025-08-22 13:30:41
True,2.0357919223606586,0.24,2025-08-22 13:30:41
True,2.056296095252037,0.224,2025-08-22 13:30:41
True,2.0623665414750576,0.229,2025-08-22 13:30:42
True,1.9907098226249218,0.23,2025-08-22 13:30:42
True,2.001691237092018,0.255,2025-08-22 13:30:42
True,2.015785939991474,0.224,2025-08-22 13:30:42
True,2.0774594508111477,0.187,2025-08-22 13:30:42
True,1.9737116396427155,0.257,2025-08-22 13:30:42
True,2.1305135935544968,0.215,2025-08-22 13:30:43
True,2.1214680038392544,0.231,2025-08-22 13:30:43
True,2.1465535908937454,0.197,2025-08-22 13:30:43
True,2.145763885229826,0.197,2025-08-22 13:30:43
True,2.139645539224148,0.201,2025-08-22 13:30:43
True,1.9984170347452164,0.226,2025-08-22 13:30:50
True,1.946486208587885,0.243,2025-08-22 13:30:51
True,2.1337594240903854,0.207,2025-08-22 13:30:51
True,2.0236013121902943,0.232,2025-08-22 13:30:51
True,1.983845118433237,0.258,2025-08-22 13:30:51
True,2.065810412168503,0.239,2025-08-22 13:30:51
True,1.961150910705328,0.258,2025-08-22 13:30:52
True,2.0379824191331863,0.206,2025-08-22 13:30:52
True,2.078180495649576,0.212,2025-08-22 13:30:52
True,2.0301047787070274,0.284,2025-08-22 13:30:52
True,2.0831188410520554,0.254,2025-08-22 13:30:52
True,2.0702166855335236,0.246,2025-08-22 13:30:53
True,2.0612161457538605,0.241,2025-08-22 13:30:53
True,2.0727918557822704,0.247,2025-08-22 13:30:53
True,2.0804550275206566,0.232,2025-08-22 13:30:53
True,2.041465312242508,0.22,2025-08-22 13:31:00
True,2.023331291973591,0.227,2025-08-22 13:31:00
True,1.9453956559300423,0.294,2025-08-22 13:31:01
True,2.216464441269636,0.229,2025-08-22 13:31:01
True,1.9723745621740818,0.239,2025-08-22 13:31:01
True,1.9345163069665432,0.247,2025-08-22 13:31:01
True,2.0085350833833218,0.225,2025-08-22 13:31:01
True,1.904937919229269,0.28,2025-08-22 13:31:01
True,1.9406773224473,0.234,2025-08-22 13:31:01
True,1.9632359966635704,0.208,2025-08-22 13:31:01
True,2.0371039509773254,0.27,2025-08-22 13:31:02
True,2.0242664478719234,0.26,2025-08-22 13:31:02
True,2.016273207962513,0.283,2025-08-22 13:31:02
True,2.032037138938904,0.235,2025-08-22 13:31:02
True,2.0270197838544846,0.267,2025-08-22 13:31:02
True,1.962351843714714,0.234,2025-08-22 13:31:09
True,1.9784011766314507,0.27,2025-08-22 13:31:10
True,2.0064286440610886,0.243,2025-08-22 13:31:10
True,1.9933570995926857,0.27,2025-08-22 13:31:10
True,2.0214786492288113,0.259,2025-08-22 13:31:10
True,2.0010884441435337,0.255,2025-08-22 13:31:10
True,2.0638887733221054,0.226,2025-08-22 13:31:10
True,1.9726850911974907,0.268,2025-08-22 13:31:10
True,2.116886992007494,0.237,2025-08-22 13:31:10
True,1.95328826084733,0.25,2025-08-22 13:31:11
True,2.0633971132338047,0.278,2025-08-22 13:31:11
True,2.0622589252889156,0.279,2025-08-22 13:31:12
True,2.059808973222971,0.245,2025-08-22 13:31:12
True,2.055409576743841,0.251,2025-08-22 13:31:12
True,2.0632576160132885,0.263,2025-08-22 13:31:12
True,2.0369126424193382,0.245,2025-08-22 13:31:19
True,2.0150690637528896,0.225,2025-08-22 13:31:19
True,2.0418085008859634,0.235,2025-08-22 13:31:19
True,2.07454639300704,0.19,2025-08-22 13:31:20
True,1.9463682509958744,0.27,2025-08-22 13:31:20
True,2.0237361639738083,0.237,2025-08-22 13:31:20
True,2.0357030034065247,0.236,2025-08-22 13:31:20
True,1.9685456566512585,0.205,2025-08-22 13:31:20
True,2.189087249338627,0.248,2025-08-22 13:31:20
True,1.9560547359287739,0.263,2025-08-22 13:31:20
True,2.0320180915296078,0.292,2025-08-22 13:31:21
True,2.00728103145957,0.292,2025-08-22 13:31:21
True,2.039521262049675,0.265,2025-08-22 13:31:21
True,2.035626694560051,0.295,2025-08-22 13:31:21
True,2.0202191695570946,0.279,2025-08-22 13:31:21
True,2.0686766020953655,0.198,2025-08-22 13:31:28
True,1.9624056406319141,0.277,2025-08-22 13:31:29
True,1.9305069744586945,0.295,2025-08-22 13:31:29
True,1.9153899066150188,0.291,2025-08-22 13:31:30
True,1.9708520621061325,0.261,2025-08-22 13:31:30
True,1.9879575036466122,0.228,2025-08-22 13:31:30
True,2.17750047147274,0.162,2025-08-22 13:31:30
True,1.9453606083989143,0.284,2025-08-22 13:31:30
True,1.9180437624454498,0.277,2025-08-22 13:31:30
True,1.9741861820220947,0.263,2025-08-22 13:31:30
True,1.9932636618614197,0.27,2025-08-22 13:31:31
True,1.985242921859026,0.26,2025-08-22 13:31:31
True,1.9664673320949078,0.287,2025-08-22 13:31:31
True,1.9542592503130436,0.262,2025-08-22 13:31:31
True,1.991157904267311,0.268,2025-08-22 13:31:31
True,2.119021501392126,0.171,2025-08-22 13:40:25
True,2.1103437952697277,0.186,2025-08-22 13:40:26
True,2.2393461018800735,0.136,2025-08-22 13:40:26
True,2.1429053135216236,0.181,2025-08-22 13:40:27
True,2.1307953856885433,0.211,2025-08-22 13:40:28
True,2.266466736793518,0.107,2025-08-22 13:40:28
True,2.1636160239577293,0.156,2025-08-22 13:40:28
True,2.105285920202732,0.188,2025-08-22 13:40:28
True,2.0763064548373222,0.193,2025-08-22 13:40:28
True,2.1282811798155308,0.196,2025-08-22 13:40:29
True,2.3482292219996452,0.09,2025-08-22 13:40:30
True,2.3387435972690582,0.102,2025-08-22 13:40:30
True,2.340399667620659,0.126,2025-08-22 13:40:30
True,2.343700721859932,0.078,2025-08-22 13:40:30
True,2.3312411308288574,0.118,2025-08-22 13:40:30
True,2.159395471215248,0.169,2025-08-22 13:40:42
True,2.4193626642227173,0.128,2025-08-22 13:40:42
True,2.052262645214796,0.216,2025-08-22 13:40:42
True,2.1126675195991993,0.2,2025-08-22 13:40:42
True,2.0531329549849033,0.19,2025-08-22 13:40:42
True,2.132613893598318,0.194,2025-08-22 13:40:43
True,2.1592530198395252,0.191,2025-08-22 13:40:43
True,2.057676073163748,0.208,2025-08-22 13:40:43
True,2.079402584582567,0.228,2025-08-22 13:40:43
True,2.177608497440815,0.143,2025-08-22 13:40:43
True,2.3570487424731255,0.109,2025-08-22 13:40:44
True,2.3489829897880554,0.11,2025-08-22 13:40:44
True,2.3559843078255653,0.119,2025-08-22 13:40:44
True,2.364839717745781,0.1,2025-08-22 13:40:44
True,2.355410508811474,0.133,2025-08-22 13:40:45
True,2.06634209305048,0.236,2025-08-22 13:40:52
True,2.062956914305687,0.219,2025-08-22 13:40:53
True,2.165945630520582,0.168,2025-08-22 13:40:53
True,2.032429162412882,0.21,2025-08-22 13:40:53
True,2.0172966308891773,0.203,2025-08-22 13:40:53
True,2.04019820317626,0.226,2025-08-22 13:40:53
True,2.175919011235237,0.142,2025-08-22 13:40:53
True,2.102397695183754,0.203,2025-08-22 13:40:53
True,2.0829174146056175,0.207,2025-08-22 13:40:53
True,2.0205153562128544,0.196,2025-08-22 13:40:54
True,2.179077610373497,0.138,2025-08-22 13:40:54
True,2.152948096394539,0.158,2025-08-22 13:40:54
True,2.153577782213688,0.129,2025-08-22 13:40:55
True,2.1846495866775513,0.165,2025-08-22 13:40:55
True,2.184223547577858,0.143,2025-08-22 13:40:55
True,2.0678503550589085,0.222,2025-08-22 13:41:01
True,2.0887739285826683,0.19,2025-08-22 13:41:02
True,2.1324677877128124,0.2,2025-08-22 13:41:03
True,2.040149513632059,0.225,2025-08-22 13:41:03
True,2.0706498250365257,0.226,2025-08-22 13:41:03
True,2.15098762139678,0.186,2025-08-22 13:41:03
True,2.027925133705139,0.219,2025-08-22 13:41:03
True,2.0364657528698444,0.201,2025-08-22 13:41:03
True,2.06969515606761,0.203,2025-08-22 13:41:03
True,2.1260821111500263,0.183,2025-08-22 13:41:03
True,2.0732635855674744,0.195,2025-08-22 13:41:04
True,2.0964300967752934,0.207,2025-08-22 13:41:04
True,2.0857646279037,0.216,2025-08-22 13:41:04
True,2.1017894744873047,0.22,2025-08-22 13:41:04
True,2.090914350003004,0.202,2025-08-22 13:41:04
True,2.1363112181425095,0.177,2025-08-22 13:41:12
True,2.0246857814490795,0.213,2025-08-22 13:41:12
True,2.0822599157691,0.187,2025-08-22 13:41:12
True,2.086045064032078,0.203,2025-08-22 13:41:12
True,2.0077211521565914,0.226,2025-08-22 13:41:13
True,2.0468963012099266,0.196,2025-08-22 13:41:13
True,2.1016197577118874,0.172,2025-08-22 13:41:13
True,2.0313682965934277,0.237,2025-08-22 13:41:13
True,2.1610587015748024,0.23,2025-08-22 13:41:13
True,2.1210224591195583,0.156,2025-08-22 13:41:13
True,2.1176076866686344,0.188,2025-08-22 13:41:14
True,2.1171230152249336,0.199,2025-08-22 13:41:14
True,2.138904318213463,0.179,2025-08-22 13:41:14
True,2.1091015711426735,0.17,2025-08-22 13:41:14
True,2.097439780831337,0.166,2025-08-22 13:41:14
True,2.0234129019081593,0.222,2025-08-22 13:41:20
True,2.150119364261627,0.2,2025-08-22 13:41:21
True,2.059847693890333,0.232,2025-08-22 13:41:21
True,2.0983294770121574,0.223,2025-08-22 13:41:22
True,2.064842838793993,0.2,2025-08-22 13:41:22
True,1.9904117211699486,0.231,2025-08-22 13:41:22
True,2.0860680639743805,0.179,2025-08-22 13:41:22
True,2.1035917289555073,0.183,2025-08-22 13:41:22
True,2.1319400668144226,0.204,2025-08-22 13:41:22
True,2.0758268274366856,0.211,2025-08-22 13:41:23
True,2.091096080839634,0.153,2025-08-22 13:41:24
True,2.120333503931761,0.174,2025-08-22 13:41:24
True,2.1173397973179817,0.173,2025-08-22 13:41:24
True,2.106411226093769,0.169,2025-08-22 13:41:24
True,2.0682889372110367,0.2,2025-08-22 13:41:24
True,2.0160593055188656,0.225,2025-08-22 13:41:30
True,2.013031031936407,0.216,2025-08-22 13:41:31
True,2.038022719323635,0.227,2025-08-22 13:41:31
True,2.0382709093391895,0.194,2025-08-22 13:41:32
True,2.022987052798271,0.207,2025-08-22 13:41:32
True,2.1255044750869274,0.209,2025-08-22 13:41:32
True,2.0268503092229366,0.244,2025-08-22 13:41:32
True,2.071530122309923,0.232,2025-08-22 13:41:32
True,2.0062304101884365,0.188,2025-08-22 13:41:33
True,1.9905271343886852,0.219,2025-08-22 13:41:33
True,2.066678237169981,0.187,2025-08-22 13:41:33
True,2.058918658643961,0.183,2025-08-22 13:41:33
True,2.033768631517887,0.175,2025-08-22 13:41:34
True,2.0592909939587116,0.178,2025-08-22 13:41:34
True,2.044102881103754,0.183,2025-08-22 13:41:34
True,1.9441381953656673,0.262,2025-08-22 13:41:40
True,2.0977049730718136,0.227,2025-08-22 13:41:41
True,2.100003022700548,0.217,2025-08-22 13:41:41
True,1.9015315733850002,0.253,2025-08-22 13:41:41
True,2.074406687170267,0.177,2025-08-22 13:41:42
True,2.2452687062323093,0.199,2025-08-22 13:41:42
True,2.06163277849555,0.229,2025-08-22 13:41:42
True,2.0181409902870655,0.204,2025-08-22 13:41:42
True,2.101317271590233,0.166,2025-08-22 13:41:42
True,2.119192261248827,0.208,2025-08-22 13:41:42
True,2.087950676679611,0.206,2025-08-22 13:41:43
True,2.1130302362143993,0.169,2025-08-22 13:41:43
True,2.1348677203059196,0.174,2025-08-22 13:41:43
True,2.120587594807148,0.18,2025-08-22 13:41:43
True,2.099124141037464,0.191,2025-08-22 13:41:43
True,2.2148540541529655,0.198,2025-08-22 13:41:50
True,1.9868370965123177,0.225,2025-08-22 13:41:50
True,2.093469187617302,0.229,2025-08-22 13:41:51
True,2.0185226127505302,0.187,2025-08-22 13:41:51
True,1.9106845818459988,0.226,2025-08-22 13:41:51
True,1.9772236235439777,0.241,2025-08-22 13:41:51
True,2.007895775139332,0.233,2025-08-22 13:41:51
True,2.0371476486325264,0.242,2025-08-22 13:41:51
True,1.9915333464741707,0.215,2025-08-22 13:41:51
True,1.9835544563829899,0.241,2025-08-22 13:41:51
True,2.047477651387453,0.24,2025-08-22 13:41:52
True,2.0996496826410294,0.216,2025-08-22 13:41:52
True,2.114566210657358,0.213,2025-08-22 13:41:52
True,2.014329582452774,0.215,2025-08-22 13:41:52
True,2.0430601723492146,0.214,2025-08-22 13:41:52
True,2.1224864684045315,0.203,2025-08-22 13:42:00
True,2.0050234980881214,0.261,2025-08-22 13:42:00
True,2.0225445553660393,0.207,2025-08-22 13:42:00
True,2.057062827050686,0.191,2025-08-22 13:42:00
True,2.018566083163023,0.298,2025-08-22 13:42:00
True,1.9986570663750172,0.207,2025-08-22 13:42:00
True,1.952756091952324,0.239,2025-08-22 13:42:00
True,1.991996057331562,0.23,2025-08-22 13:42:00
True,2.0147581323981285,0.239,2025-08-22 13:42:01
True,2.002189666032791,0.233,2025-08-22 13:42:01
True,1.9835681766271591,0.267,2025-08-22 13:42:02
True,2.0322937443852425,0.237,2025-08-22 13:42:02
True,2.010422196239233,0.241,2025-08-22 13:42:02
True,2.0801798813045025,0.24,2025-08-22 13:42:02
True,2.0881588086485863,0.237,2025-08-22 13:42:02
True,2.0970951467752457,0.194,2025-08-22 16:35:07
True,2.1404871344566345,0.205,2025-08-22 16:35:07
True,2.263072244822979,0.158,2025-08-22 16:35:08
True,2.1469857916235924,0.198,2025-08-22 16:35:08
True,2.0107257924973965,0.241,2025-08-22 16:35:08
True,2.171659365296364,0.204,2025-08-22 16:35:09
True,2.1521899439394474,0.167,2025-08-22 16:35:09
True,2.11151409894228,0.192,2025-08-22 16:35:09
True,2.0738035142421722,0.201,2025-08-22 16:35:09
True,2.220746763050556,0.178,2025-08-22 16:35:09
True,2.4402525797486305,0.101,2025-08-22 16:35:10
True,2.4537297263741493,0.105,2025-08-22 16:35:10
True,2.43648911267519,0.12,2025-08-22 16:35:10
True,2.4141106978058815,0.099,2025-08-22 16:35:10
True,2.4554019272327423,0.09,2025-08-22 16:35:10
True,2.059570297598839,0.225,2025-08-22 16:35:13
True,2.066211063414812,0.17,2025-08-22 16:35:13
True,2.060529299080372,0.198,2025-08-22 16:35:13
True,2.2824240624904633,0.169,2025-08-22 16:35:13
True,2.0024482645094395,0.219,2025-08-22 16:35:14
True,2.1846293434500694,0.185,2025-08-22 16:35:15
True,2.0820539742708206,0.179,2025-08-22 16:35:15
True,2.0733889415860176,0.21,2025-08-22 16:35:15
True,2.182636484503746,0.163,2025-08-22 16:35:15
True,2.1577519699931145,0.172,2025-08-22 16:35:15
True,2.30205250531435,0.143,2025-08-22 16:35:16
True,2.3177478834986687,0.136,2025-08-22 16:35:16
True,2.297304503619671,0.121,2025-08-22 16:35:16
True,2.317767471075058,0.138,2025-08-22 16:35:16
True,2.3122856616973877,0.137,2025-08-22 16:35:16
True,1.9386526085436344,0.231,2025-08-22 16:35:18
True,2.12900048494339,0.169,2025-08-22 16:35:19
True,2.3549481332302094,0.172,2025-08-22 16:35:19
True,2.0131799951195717,0.188,2025-08-22 16:35:20
True,2.0544758811593056,0.189,2025-08-22 16:35:20
True,2.0897210091352463,0.226,2025-08-22 16:35:20
True,2.0530135817825794,0.175,2025-08-22 16:35:20
True,2.045828193426132,0.189,2025-08-22 16:35:20
True,2.0428620912134647,0.24,2025-08-22 16:35:20
True,2.020666103810072,0.243,2025-08-22 16:35:20
True,2.1310559064149857,0.189,2025-08-22 16:35:21
True,2.1488122902810574,0.195,2025-08-22 16:35:21
True,2.1604178100824356,0.202,2025-08-22 16:35:21
True,2.1375747621059418,0.202,2025-08-22 16:35:21
True,2.1444221064448357,0.183,2025-08-22 16:35:21
True,2.001119878143072,0.261,2025-08-22 16:35:24
True,2.1032460555434227,0.218,2025-08-22 16:35:24
True,2.0650061890482903,0.167,2025-08-22 16:35:25
True,1.9157024845480919,0.261,2025-08-22 16:35:26
True,1.98550296574831,0.259,2025-08-22 16:35:27
True,2.035228658467531,0.227,2025-08-22 16:35:27
True,2.0442465767264366,0.201,2025-08-22 16:35:27
True,1.9565343596041203,0.233,2025-08-22 16:35:27
True,2.0248404629528522,0.252,2025-08-22 16:35:27
True,1.9771565981209278,0.219,2025-08-22 16:35:28
True,2.108567774295807,0.208,2025-08-22 16:35:32
True,2.1143606044352055,0.206,2025-08-22 16:35:32
True,2.102678421884775,0.217,2025-08-22 16:35:32
True,2.1285876594483852,0.21,2025-08-22 16:35:33
True,2.1103773303329945,0.222,2025-08-22 16:35:33
True,2.1476208232343197,0.179,2025-08-22 16:35:39
True,2.0107493102550507,0.241,2025-08-22 16:35:40
True,2.031202010810375,0.234,2025-08-22 16:35:41
True,1.9633261077106,0.255,2025-08-22 16:35:41
True,1.9785004034638405,0.248,2025-08-22 16:35:41
True,2.0291257202625275,0.23,2025-08-22 16:35:41
True,1.9243007861077785,0.247,2025-08-22 16:35:41
True,1.965036429464817,0.244,2025-08-22 16:35:41
True,2.0709372982382774,0.206,2025-08-22 16:35:41
True,2.0785013027489185,0.247,2025-08-22 16:35:42
True,2.108721923083067,0.249,2025-08-22 16:35:43
True,2.107199750840664,0.229,2025-08-22 16:35:43
True,2.110330604016781,0.241,2025-08-22 16:35:43
True,2.0956673808395863,0.233,2025-08-22 16:35:43
True,2.1141556575894356,0.24,2025-08-22 16:35:43
True,1.9473587274551392,0.246,2025-08-22 16:35:49
True,1.9486252665519714,0.263,2025-08-22 16:35:49
True,2.0208649076521397,0.267,2025-08-22 16:35:50
True,1.9497060924768448,0.273,2025-08-22 16:35:50
True,2.032902419567108,0.21,2025-08-22 16:35:50
True,2.0006137154996395,0.235,2025-08-22 16:35:50
True,2.09949653968215,0.207,2025-08-22 16:35:50
True,2.0182434655725956,0.244,2025-08-22 16:35:51
True,1.9610377065837383,0.237,2025-08-22 16:35:51
True,1.9643502905964851,0.252,2025-08-22 16:35:51
True,2.013438902795315,0.265,2025-08-22 16:35:51
True,2.011619411408901,0.294,2025-08-22 16:35:51
True,2.003375645726919,0.285,2025-08-22 16:35:51
True,2.011570166796446,0.259,2025-08-22 16:35:51
True,1.9993259869515896,0.262,2025-08-22 16:35:52
True,2.0533333644270897,0.252,2025-08-22 16:35:57
True,2.033461321145296,0.229,2025-08-22 16:35:59
True,1.9427900351583958,0.255,2025-08-22 16:35:59
True,1.9609560519456863,0.264,2025-08-22 16:36:00
True,2.004797775298357,0.245,2025-08-22 16:36:00
True,2.014573495835066,0.228,2025-08-22 16:36:00
True,1.9341119527816772,0.277,2025-08-22 16:36:00
True,2.127319145947695,0.219,2025-08-22 16:36:00
True,1.99719912186265,0.245,2025-08-22 16:36:00
True,2.0457790307700634,0.233,2025-08-22 16:36:00
True,2.043124418705702,0.242,2025-08-22 16:36:01
True,2.0641462206840515,0.257,2025-08-22 16:36:01
True,2.0574245303869247,0.237,2025-08-22 16:36:01
True,2.0401453375816345,0.271,2025-08-22 16:36:01
True,2.060141634196043,0.263,2025-08-22 16:36:01
True,2.1732962131500244,0.213,2025-08-22 16:36:06
True,2.0164794847369194,0.255,2025-08-22 16:36:07
True,1.9703302308917046,0.281,2025-08-22 16:36:07
True,1.9099665321409702,0.281,2025-08-22 16:36:07
True,2.0701826065778732,0.202,2025-08-22 16:36:08
True,2.0091421641409397,0.268,2025-08-22 16:36:08
True,2.0005900785326958,0.245,2025-08-22 16:36:08
True,1.8874367475509644,0.284,2025-08-22 16:36:08
True,2.039731912314892,0.252,2025-08-22 16:36:08
True,1.9798237346112728,0.257,2025-08-22 16:36:08
True,2.047830581665039,0.266,2025-08-22 16:36:09
True,2.034151129424572,0.287,2025-08-22 16:36:09
True,2.0336342453956604,0.26,2025-08-22 16:36:09
True,2.067209977656603,0.259,2025-08-22 16:36:09
True,2.0482285618782043,0.259,2025-08-22 16:36:09
True,2.0848191268742085,0.23,2025-08-22 16:36:16
True,2.0201967395842075,0.243,2025-08-22 16:36:16
True,1.9242207258939743,0.276,2025-08-22 16:36:16
True,1.9875425212085247,0.26,2025-08-22 16:36:16
True,1.952486738562584,0.254,2025-08-22 16:36:17
True,2.0184923596680164,0.243,2025-08-22 16:36:17
True,2.062279913574457,0.214,2025-08-22 16:36:17
True,1.9724419340491295,0.269,2025-08-22 16:36:17
True,1.9231662824749947,0.291,2025-08-22 16:36:17
